¿En cuál vas?,ID,Comentario,Gobierno,Oposición,Posible Contradicción
4949,2252,"Quadri Tiene razón. deberían hacer una nueva clasificación. para que los trans compitan con los trans. por ejemplo una mujer, no pudiera boxear con un hombre, No hay que hacer UN DRAMA, No soy homofofo, Tengo algunos buenos amigos con gustos diferentes. Cada quien su vida",0,0,
4950,6219,"Yo,  después de una peda aclarandole a mi mujer de dónde vengo ...",0,0,
4951,2987,"Buenos días, de la misma calaña son los que votarón por el y lo volvieron diputado federal. Saludos Cordiales",0,0,
4952,7699,Como me hacen el día 🇲🇽🇲🇽🇲🇽,0,0,
4953,1557,"Ayyyy las verdades DUELEEEEN!!  Agárrense que ahi viene lo bueno jajajaja, aplausos para Loret y Brozo!!",0,1,
4954,2168,"Aquí en Monterrey NL si van aumentar los costos de la luz energética y hay colonias enteras que no tienen energía eléctrica, no hay abastos de transformadores, y CFE se tarda entre 3 a 7 días  sin reconectar la  energía eléctrica, ya hay víctimas de  las olas de calor, aumento en la temperatura y ya estamos viviendo los cambios climáticos que algunas personas creían que nunca vendrían estos tiempos, Ahora la SEQUIA, TAMBIÉN ESTAMOS VIVIENDO REDUCCIÓN DE AGUA, POR COLONIAS, esto estamos viviendo en EL ESTADO DE NUEVO LEON,,,",0,0,
4955,4330,Alito no hables por todos .,0,0,
4956,998,Los campesinos y comerciantes que no sabemos qué clase somos mi amado Presidente Andrés Manuel López Obrador estamos al 100% con usted. Los burócratas pensionados se dicen clase media nos odian a usted y a nosotros ES EN SERIO tienen nombre y apellido.  Va de clases a clases 🇲🇽🇲🇽🇲🇽🇲🇽,1,0,
4957,5718,Lucha por no morir ya que El dinero que Les Dan es mucho y por ESO se resisten a morir,0,0,
4958,3239,"Vamos hasta el Plan Z Andres Manuelovich, haber quien se cansa primero si ellos o usted ?",0,0,
4959,7349,AmableMisericordiosoLibre yOrdenado,0,0,
4960,819,"Brozo y Loret, fiel seguidor de su gran trabajo; muchas gracias. Un fuerte abrazo!",0,1,
4961,7626,Ya que se calle el Dr Chunga,0,0,
4962,3692,"Quizá el PRI, solo puso a otra candidata SPARRING como a Meade",0,0,
4963,3721,"Pobre, igual que la Téllez, nomás les dan atole con el dedo..",0,0,
4964,8083,Háganse pedazos,0,0,
4965,4872,Siento pena por la familia de esta señora. Es una persona no solo sin carisma se mira insípida e ingenua que no se da cuenta que se están burlando de ella’n,0,0,
4966,7092,Pero ninguno renuncia. Solo piden permiso.,0,0,
4967,5115,"Jajajaja, solo risa causan estos tipos que ya están desesperados por cómo hacer para que la gente vuelva a confiar en ellos.",0,0,
4968,7222,Deja de echar indirecta eres puro choro,0,0,
4969,2158,"Sr. Presidente buenos días, le quiero externar mi sentir en relación a la atención médica que recibió mi hermano, en el Hospital General de Zona #68 de Ecatepec, los médicos residentes, pasan visita y anotan en el expediente, Mismas Indicaciones, sin verificar que ya rebasó los 7 días, tomando antibióticos.Los fines de semana, no está autorizado que haya visitas en el horario de 8 a 10 de la mañana, y pregunto quién les va a ayudar a los pacientes a tomar sus alimentos del desayuno.1solo enfermo para una sala,La Unidad está muy sucia.Mi hermano tiene cáncer en estomago y está en fase terminal.Así se encuentran muchos pacientes, abandonados en fin de semana.Gracias por su atención.Es una pequeña muestra.",1,0,
4970,1758,Viva AMLO! Viva la continuidad depa 4t con la persona que AMLO de su confianza!,1,0,
4971,1725,Y Alito Moreno paseándose a sus anchas por todo el país y muy quitado de la pena!!!,0,-1,
4972,5382,"Tan atarantado está, que no sabe ni de que lado está, están advertidos por si quieren votar por el Sr.",0,0,
4973,1600,Si el PRI quiere volver a renacer deben quitar a Alito o el los terminará undiendo hasta el fondo.,0,0,
4974,6575,"Aplausos de pie, vaya genialidad.   Son unos cracks ¡¡¡",0,0,
4975,8014,Nombre pobre mujer,0,0,
4976,899,AMLO ️ El MEJOR PRESIDENTE DE MÉXICO 🇲🇽🇲🇽,1,0,
4977,7548,Muy bueno!!!!  felicidades!!!!,0,0,
4978,4852,"Todos los politicos dicen lo.mismo ¡No tengo dinero! , pero llevan toda la vida dedicandose a eso ... , no creo que lo hagan por pura empatia hacia la gente ..",0,0,
4979,2739,BUENOS DÍAS SR PRESIDENTE CUÍDESE MUCHO QUE DIOS LE GUÍE SUS PASOS UN ABRAZO Y SALUDOS CON MUCHO RESPETO Y CARIÑO DESDE CALIFORNIA ️,1,0,
4980,8023,Ver para creer...,0,0,
4981,2966,"17:47 ""Dejar a un interino e irse a hacer campaña"" . Buajajajajajajaja. Lilly (vomititos) Ledy, eres la mmada!",0,0,
4982,7705,Quien mas entro a reirse??,0,0,
4983,5127,Yo soy ciclista. Sin duda las herramientas creadas por el hombre hacen al humano un ser increíblemente eficiente.Tu puedes.,0,0,
4984,4188,Pobre Xochitl esta quedando chiflada,0,-1,
4985,751,"A LOS CORRUPTOS  LO QUE NOS BENEFICIA ES QUE LES DECOMISEN TODO LO QUE SE ROBARON. VIVA MEXICO, VIVA AMLO",1,0,
4986,2900,NO SE RETIRE PRESIDENTE!!!  TODAVÍA FALTA MUCHO PARA EXTERMINAR LA CORRUPCIÓN Y EL SAQUEO!!!! QUEREMOS REELECCIÓN!!!,1,0,
4987,6765,"Felicidades, son geniales, excelentes como siempre,",0,0,
4988,7589,No hay mentira dijo la verdad,0,0,
4989,6690,"Lo mejor del día, lo único que vale la pena comentar",0,0,
4990,4877,Muy bonito que lleven actividades después de escuela todos los eventos los jóvenes se miran encantados ojalá y se siga apoyando par prevenir las adicciones,0,0,
4991,925,"Que perdida está Gargarita Zavala porque no dice que el inai fue creado supuestamente para transparentar todos los gastos de gobierno por ejemplo,De los funcionarios  públicos y dar acceso ala información a todo el público cosa que nunca se ha hecho por el contrario ha tratado de ocultar todos los hechos que se deben denunciar y han negado el acceso a la información y hasta han desaparecido expedientes completos así que doña gargara si no tiene nada que decir evite las camaras",0,0,
4992,7786,Pues vas por buen camino,0,0,
4993,6406,"Que se diga algo de tí también, San Nicolás que no son equipo",0,0,
4994,3684,"Si, va ser la presidenta de la asociación mexicana de botargas",0,0,
4995,6896,Si señor. Dia cero. La ley. Que buenos tiempos.,0,0,
4996,7936,COMO QUIERA ESTORBAN,0,0,
4997,413,"“El bien es lento, porque va cuesta arriba; el mal es rápido, porque va cuesta abajo”“.. ninguna riqueza (vacía, hueca, )del mundo, puede ayudar al progreso de la humanidad “…..solo La Paz permanente , buena voluntad perdurable “ y un alto nivel de conciencia , son la clave , para recuperar la vida, el saber vivir, en todos los sentidos … presidente AMLO , es verbo/acción, su motor , es su esencia",1,0,
4998,1020,"Qué pasó ahí chumi bb. Soy de Coahuila y me quedé esperando la nota de la elección a gobernador por mi estado. Después de Edomex, el segundo bastión más importante del PRI está en Coahuila y se fortaleció aún más. Manolo Jiménez arrasó en las urnas con más del 50%",0,1,
4999,6964,Que valiosa información que nos da el maestro,0,0,
5000,8048,Saludos mi campe,0,0,
5001,7851,Pasa por reynosaranch.,0,0,
5002,2965,claro que está rebien que sea para la presidencia así será más fácil ganarles y así desaparecerán cómo partido,0,0,
5003,8042,Jajajaja jajajaja,0,0,
5004,2036,Loret y Brozo son unos chingones como siempre.,0,1,
5005,1899,ES EL MAS GRANDE HONOR ESTAR CON OBRADOR VIVA POR SIEMPRE LA 4T.,1,0,
5006,4142,Presidente GIGANTE! Lo queremos mucho!,1,0,
5007,160,"El ""dream team"" de los medios/oposición, las dos Lilly Téllez, ésta de los diputados y la otra (Germán Martinez) del senado. La derecha moderna.",0,-1,
5008,6414,Me encanta verlos  y nos vemos el 26 de febrero en el zocalo,0,0,
5009,4808,"🇲🇽🇲🇽.  CON NOMBRES Y APELLIDOS ! QUE REPAREN EL DAÑO, DE LOS SAQUEOS...QUE DEVUELVAN LO ROBADO, SINO, QUE PAGUEN CON RECLUSORIOS, SI, SE PUEDE..QUEREMOS JUSTICIA!!.🇲🇽🇲🇽",0,0,
5010,4973,"Vamos a la calle a reclamar por todas estas barbaridades!!! Porque lo estamos permitiendo? Dónde está la oposición, porque están tan quietos?",0,0,
5011,3583,"El ""Vapor México"" ya no tiene presión... Échenle leña canijas lapas.",0,0,
5012,480,"Efectivamente, querida Xochitl, no perdamos tiempo, éste no se va a bajar de su macho y tú estás muy por encima de él, ya no le insistas, al final la historia lo juzgará como el peor presidente de México, muy lejos de lo que el anhelaba!!.... Tiempo al tiempo",-1,1,
5013,1809,Es y sera siempre el mas grande honor estar con el mejor OBRADOR VIVA LA 4T.,1,0,
5014,5413,Campe yo le pregunto a tu audiencia si hay uno que allá ahorrado dinero por le horario de verano?????,0,0,
5015,174,ADÁN AUGUSTO PARA PRESIDENTEEN LA 4TA TRANSFORMACIÓN DE NUESTRO PRESIDENTE,1,0,
5016,4683,Apruebo completamente la inclusión pero este tipo de circos en pleno ejercicio deben de ser retirados o en su caso exigir la disciplina y autocontrol de cada persona para evitar este tipo de situaciones.,0,0,
5017,7861,Sencillamente geniales,0,0,
5018,436,"Buenos días Señor Presidente, sabiendo de su compromiso con los mexicanos y en especifico con el magisterio le solicitamos una solución pronta a la problemática que presentamos en el magisterio Chiapaneco con los pagos pendientes por cambio de zona económica, ya que el gobierno del estado ha hecho caso omiso a nuestras demandas",1,0,
5019,4775,"Este mundo está torcido y descaradamente defienden a lo malo como bueno y juzgan a lo correcto como malo. Eso es degradación de una sociedad que solo busca su abismo, su infierno",0,0,
5020,7343,"Muy buena entrevista,  felicidades,!",0,0,
5021,7324,AMLITO ️que tenga un excelente día ️,1,0,
5022,225,Broso y loret agan loq agan ya no les creemos  nada meda risa loq agan pero me da más coraje loq ustedes ganan x decir puras mentiras loq quiren ustedes esq a los mexicanos nos bayan mal y ustedes se yenes los bolsillos y eso les importa sus finanzas estén vien arriba amlo,1,-1,
5023,3596,Fantasias animadas de Lela Tellez!!!  Interpretando a Lela Florinda,0,-1,
5024,2570,"En Tepito, tienen equipo de fut trans. Ese wey también se vio clasista y no dicen ni madres. Quadri caga, pero no puedes obligar a nadie a pensar igual que tú.",0,0,
5025,1648,"Dios lo bendiga presidente Andrés Manuel López obrador,cien presidentes cómo ustd nesecitamos",1,0,
5026,7762,Amé el final jajajajajaja,0,0,
5027,2099,Ese es mi presidente López Obrador_,1,0,
5028,4202,"Hola Charly, de que partido eres, ?",0,0,
5029,1326,Q puede decir ese malito el más corrpt si se hizo d terrenos y su casita en una zona d exclusiva en camp esos no cambian seguirán simpre d rtones,0,0,
5030,2461,"Ya solo quedan dos gobernadores que querían separar a sus estados de la federación que actualmente suplican ayuda del presidente, que hubiese pasado si hubiesen logrado independizarse?",0,0,
5031,810,SALUDOS CORDIALES Y AFECTUOSOS QUERIDO Y HONORABLE PRESIDENTE DE MÉXICO AMLO!!! 🇲🇽🇲🇽🇲🇽,1,0,
5032,6169,¿Qué musica utiliza en el minuto 5:12? Es para una tarea importante.,0,0,
5033,5491,Campe buena tarde!  El cilindro de gas que me costaba $615. Lo acabo de comprar en $480. El de 30,0,0,
5034,5805,Viva!! No tuve que esperar hasta jueves para divertirme con esta dupla maravilloso,0,0,
5035,6533,Ese López cada día esta peor. Dice muchas incongruencias.,0,0,
5036,1621,"Gran duo dinámico!!Ya lo decía la nocturna de latinus, a Claudia la tienen modo robot obediente.",0,1,
5037,4722,"Ya no le den cobertura a las corcholatas, por favor... que hagan su desmadre, pero no los sigan y mucho menos hablen diario de ellos en el noticiero... pareciera que  los siguen promoviendo....",0,0,
5038,89,"Como siempre, tiene Usted Señor Presidente Andrés Manuel López Obrador toda la razón. Gracias por bien informarnos y quitarnos la venda de nuestros ojos de cada uno de los integrantes de nuestro amado y verdadero pueblo mexicano.VIVA NUESTRO AMADO PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR, VIVA LA 4T, VIVA NUESTRO AMADO Y VERDADERO PUEBLO MEXICANO, VIVA MÉXICO, VIVA MÉXICO, VIVA MÉXICO!!!",1,0,
5039,1128,"Lo que es de sorprender es la rapides con la que trabaja la comisión de derechos humanos cuando son Protagonistas de otros partidos, dónde está la respuesta para los niños con cáncer y sus medicamentos.",0,0,
5040,7260,Haha  les quedo chingon sigan adelante,0,0,
5041,7416,Dá risa y lástima  ese pobre señor,0,0,
5042,1026,Muchísimas....gracias mi señor presidente por tanta historia...que inteligencia ...única de parte de usted ..mis respetos jamás  jamás tendremos un presidente con tanto grado de inteligencia...muchísimas información para las nuevas generaciones de mexico...,1,0,
5043,268,"Oposición dónde estás? Necesitamos un gallo  ciudadano que le haga frente al kks en el 2024,y el único que puede y tiene credenciales es Loret,ya basta de seguirle el juego al kks.",-1,1,
5044,2408,"Que sabe el sr de trabajar, que piensa la gente que votó por el, no siente culpa  por ser parte de que MIMÉXICO QUERIDO  este  punto de  ser un país como Venezuela, cuba paremos este grupo de SÁTRAPAS",-1,0,
5045,7912,️ buena noche gracias,0,0,
5046,4274,Está bien loca la pobre Xochitl,0,-1,
5047,16,"Por eso estamos batallando tanto los ciudadanos, que somos los que realmente trabajamos con la movilidad en toda la ciudad que es algo ridículo, para una urbe tan productiva y progresista, es una vergüenza nacional que ésto suceda por la ambición de corruptos, que siempre han vivido de saquear el erario público y abusar de su pocision pública para enriquecerse cada vez más, el error de Morena cuando las elecciones de gobernatura del estado, fue lanzar a Clara Luz como su candidata, cuándo todos los Regiomontanos sabemos perfectamente la clase de persona que es y de dónde proviene del PR I porsupuesto, debieron haber consultado a la gente y otra cosa hubiera Sido se equivocaron igual que con Lily Téllez, La federación tiene que actuar en el Estado porque económicamente es demasiado importante y los ciudadanos ya estamos hasta la madre de tantos abusos carencias, sin contar lo que nos maltrata el clima aparte. Pónganse a trabajar con Nuevo León federación cuánto antes",-1,-1,
5048,433,"Lo Maximo!!!!!!!  Siempre con esa creatividad para informar contando una historia de nuestra ahora triste historia de nuestro Mexico; y digo hasta cuando toda la gente idiota que sigue a la ""4T"" va a Despertar!!!! de verdad son tan inconscientes que no ven la realidad a la que nos ha hecho llegar el infeliz presidente que tenemos.",-1,0,
5049,6130,JAJAJA JAJAJA ME DA HARTA RISAVAN A ARREGLAR LO QUE ELLOS DESMADRARON,0,0,
5050,7176,Habrá alguien que le crea a este tipo???,0,0,
5051,7754,Si él es el crimen mismo.,0,0,
5052,7791,Te amo amorcito mucho...,0,0,
5053,2930,"Bravo presidente, la federalizacion de la salud va darnos mucha seguridad, la CDMX ya está lista para este cambio",1,0,
5054,7024,Saludos precidente quien como mi precidente,1,0,
5055,2753,"Viendo a este par dé señorones el lugar del grito, por tercer año….Y… VIVA MÉXICO 🇲🇽Aguanta México este 2024 te vamos a rescatar!!!",0,0,
5056,1134,En este México no se sabe que pueda pasar Samuel Garcia puede dar la sorpresa y hacer bien las cosas yo Vote por AMLO por ser un politico consumado y miren la porqueria de gobierno que esta realizando,-1,0,
5057,6036,Se parece a mi pareja de 20 años quiere tener la razón aunque no la tiene,0,0,
5058,7321,Excelente!! Cómo siempre y.amo estup,0,0,
5059,5603,Desde cuando los patos les tiran a las escopetas? Tanbiem hay narco jueces en nuevo  leon!,0,0,
5060,2123,Mi Presidente AMLO Lo AMO ️🇲🇽,1,0,
5061,2786,"Ya Marcelo nos prometió tener la mejor salud de américa  latina, entonces vamos para atrás pues ahora la tenemos como Dinamarca",-1,0,
5062,2295,"Apoyo a Quadri, lo que tenga uno en su cabeza no puede estar sobre la Biología, y que además lleva a más desorden, en los Estados Unidos, hay muchas protestas de mujeres por el nadador trans Lia Thomas que ganó una competencia de natación femenil.",0,1,
5063,5226,Osea que nuevo león puede terminar como Guanajuato con un fiscal autonomo que lleva 20 y tantos años en el poder.,0,0,
